customer_tweet_id,customer_text,brand_tweet_id,brand_reply,created_at
138168,Then please tell me when I will be getting a partial refund for my prime membership. As I paid for next day delivery no matter what time of year???,138167,I'm sorry for the inconvenience Danny. You can cancel your Prime membership and check if you are eligible for a partial refund here: [URL],Fri Nov 24 10:36:00 +0000 2017
138173,Hey @AmazonHelp könnt ihr mal bitte den Preis von Philips Hue in Deutschland zum Preis in Italien anpassen?😇,138171,"Hi, Amazon.de und Amazon.it handeln unabhängig voneinander. Jeder hat seine eigenen Angebote. :) Du kannst mit deinen Daten aber auch in Italien bestellen. Liebe Grüße ^TA",Fri Nov 24 10:34:00 +0000 2017
138178,"Wenn ich hier auf weiter gehe, komme ich wieder dahin. [URL]",138175,"Probier bitte den Artikel über deinen Browser auf deinem Gerät zu bestellen, da dieser Fehler nur bei diesem Verkäufer über die App auftritt. Über die Browseransicht sollte die Bestellung klappen. ^KM",Fri Nov 24 10:34:00 +0000 2017
138177,Hab ich auch schon probiert und @7955 hat es am Rechner versucht. Nicht bestellbar…,138179,"Den Fehler konnte ich eben leider nachstellen. Wir geben das weiter und melden uns bei dir, sobald wir Rückmeldung bekommen haben und das wieder funktioniert. ^AW",Fri Nov 24 11:22:00 +0000 2017
138181,Gibt’s schon was neues?,138182,"Jein. Wir stehen jetzt mit unserem Seller Support und dem Verkäufer in Kontakt. Leider scheint das etwas komplizierter zu sein, weshalb ich dich um noch etwas Geduld bitten muss. Ich hoffe, du hast Verständnis. Wir behalten das am Schirm und informieren dich! Gruß ^UK",Fri Nov 24 15:22:04 +0000 2017
138183,"Es ist so, der Artikel ist gerade 44,95€ günstiger als sonst. ;)",138184,Vielleicht kann als vorübergehende Lösung jemand für dich bestellen? ^AM,Fri Nov 24 15:37:00 +0000 2017
138185,Das habe ich ja schon alles probiert. Ich habe gerade noch was anderes bestellt also an mir liegt das nicht. Der Artikel wurde von 3 Verschiedenen Personen bereits versucht zu bestellen.,138186,"Sorry, letzte Antwort war nicht korrekt. Es liegt hier ein techn. Problem vor, welches wir mit dem Verkäufer klären. Kein Artikel aus dem Bestand des Verkäufers ist bestellbar. Ich verstehe, dass das ärgerlich ist, wenn genau der Artikel so günsitg angeboten wird. ^UK",Fri Nov 24 16:09:30 +0000 2017
138187,"Jo, denke mal das ich den Artikel wohl nicht zu dem Preis bekomme… :(",138188,"Mal sehen, vielleicht klappt es ja doch noch. Ich drück die die Daumen ^AW",Fri Nov 24 16:36:00 +0000 2017
138189,"Danke, das ist lieb!",138190,👍🤗 ^AW,Fri Nov 24 16:55:34 +0000 2017
138191,"Nach mehr als 24h dachte ich, ich würde weitere Infos erhalten… ☹️",138192,"Solange wir keine Info haben und das Problem nicht behoben ist, können wir dir leider nichts neues mitteilen. Wie gesagt - wir melden uns, wenn wir dir mehr sagen können. Liebe Grüße ^MF",Sat Nov 25 21:32:00 +0000 2017
138197,Vous annulez des commandes pour erreur de prix mais vous honorez les même commandes pour d'autres. Donc ce n'est pas une erreur de prix.,138199,Désolée pour cela. Votre commande a-t-elle été annulée suite à une erreur de prix sur notre site? ^FA,Fri Nov 24 10:53:26 +0000 2017
138200,"Oui un mail pour erreur de prix, mais des commandes ont été honorées, donc je ne vois pas pourquoi moi la mienne a été annulée",138201,Quel est l'article en question s'il vous plaît? ^FA,Fri Nov 24 11:03:27 +0000 2017
138203,"Ca y est, vous vous défilez vous aussi. Le service client amazon s'est vraiment dégradé...",138204,"Je vous remercie de nous l'avoir signalé, nous ne manquerons pas de remonter l'information au département concerné. Nous allons revenir vers vous dès que nous aurons un retour de leur part. Merci pour votre compréhension. ^SA",Fri Nov 24 12:16:30 +0000 2017
138205,"J'espère que vous allez revenir très vite vers moi. Je suis très mécontente , surtout quand je sais que des commandes sont honorées.",138208,Je comprends votre mécontentement et souhaite vous confirmer que nous sommes dans l'attente d'informations supplémentaires du département en charge. Je vous invite à patienter et vous remercie pour votre compréhension. ^FA,Fri Nov 24 15:12:39 +0000 2017
138221,Am confused as to what I am paying for Prime delivery for when I can get anything delivered until next Tuesday?! Can you explain?,138219,Hi Joanna! One day delivery would also depend on stock availability and the delivery address selected. May I ask what you're purchasing so we can take a look?^CN,Fri Nov 24 10:29:00 +0000 2017
138220,It’s on any item. I presume it’s Black Friday chaos.,138222,"Hi, there may be some delays due to Black Friday. You can find info here: [URL] ^ES",Fri Nov 24 10:44:53 +0000 2017
138226,Thx for reply. I eventually found a help number hidden away on your website and have now dealt with the issue. It wasted half an hour of my time to deal with this.,138228,"Glad to hear the issue has been resolved, sorry it took so long.^BZ",Fri Nov 24 10:56:00 +0000 2017
138231,you should be telling you call centres to be honest to customers. Prime next day delivery not avalible. Everything Mon. What a joke what am I paying for !😠,138229,I'm sorry to hear of this. Some deliveries may take slightly longer than usual. You can read more information on here: [URL] ^KI,Fri Nov 24 10:26:00 +0000 2017
138237,"Help, here you don't appear to be helping me with the issue. You are saying same what your Guys have told me earlier. Can you assure me that in next sale I will be able to book that handset? I have booked one on 22nd Nov. and I just want that to be delivered to me.",138239,I understand your concern about placing another order in the flash sale. We'll be glad to help you. Kindly share your details here: [URL] and we'll get this fixed. ^SC,Fri Nov 24 11:30:11 +0000 2017
138240,"Thank you for your co-operation and have submitted all the required details in the given link. Hope, you will understand my ground and will take appropriate action soon. @115850",138241,Thank you for sharing the required details through the secured link. We'll check with it and get back to you at the earliest. Appreciate your understanding. ^KH,Fri Nov 24 13:18:47 +0000 2017
138244,if I buy something in black Friday am I still able to return the product?,138243,Hi Richard. You certainly can. You still have the same returns eligibility with items bought during the black Friday sale. ^DC,Fri Nov 24 10:23:00 +0000 2017
138255,Qualquer um de ficção-científica 👾,138256,"Boa escolha Alimen, eu recomendo ler o livro ""Eu, robô"" para mim é um livro maravilhoso! ❤️ ^AZ",Fri Nov 24 11:20:00 +0000 2017
136915,"Jetzt läuft sie komischer weise. Hab alles versucht gehabt. Batterien gewechselt, Stick neu gestartet und zurückgesetzt, in den Einstellungen FB versucht zu suchen. Alles ohne Erfolg. Erst durch den Tweet mit euch wurde er aktiviert 🤔 komisch. Aber geht jetzt. Danke!",138257,"Das waren unsere geheimen, telepathischen Fähigkeiten ;) Viel Spaß beim Streamen :) ^AV",Fri Nov 24 10:19:00 +0000 2017
138261,This is the link to login to the account. It is still not working.,138263,You can click on 'Skip Sign-in' and fill in the details requested. As soon as we receive your details; we'll check and reach out to you with an update. ^VN,Fri Nov 24 10:44:25 +0000 2017
138264,"Team, Could you please help quickly? I have already filled info requested.",138265,I'm sorry to hear you're unable to log in to your account. You may arrange a call back directly from our specialist team via [URL] and they will be able to assist you accordingly. ^AM,Fri Nov 24 12:48:31 +0000 2017
138267,No resolution has been done from your side.Already contacted via this link 2-3 times. Here is the Tracking # 184123617427,138269,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^GD",Fri Nov 24 12:16:00 +0000 2017
138274,Thanks for helping out.,138273,It is always our pleasure. Do let us know for any further concern. ^AM,Fri Nov 24 10:16:00 +0000 2017
138124,I have sent u n number of emails about fraud done by Amazon India. Even @AmazonHelp call centre people tried to cheat and harass me. HAVE U FOUNDED AMAZON INDIA TI CHEAT THE CUSTOMER???,138125,"I apologize for the unpleasant experience you had, Bhawesh. Could you please elaborate on your concern and we will assist you accordingly? ^VH",Fri Nov 24 10:16:00 +0000 2017
138894,Then how can I get my money back? No use of crediting money in Amazon pay balance if I can't use it,138893,Pay balance can't be flipped to bank account at the moment. You can use it to buy any other product on our marketplace. ^CB,Fri Nov 24 11:13:00 +0000 2017
138897,"2 questions - 1) why can't I Send gift card from my Amazon pay balance?, and 2) how can I complaint against rude Amazon customer representative",138895,"You'll not be able to purchase gift cards with your pay balance. Addressing to your second question, could you tell us more about what went wrong for better assistance? ^YP",Fri Nov 24 10:49:53 +0000 2017
138905,my dad ordered a tv last Saturday with designated delivery today and a tv bracket and it’s not even out for delivery can you guarantee it will be delivered today?,138903,"I'm sorry for the wait! To clarify, what does the current tracking show? You can find tracking information here: [URL] We're here to help, so let us know! ^KN",Fri Nov 24 11:10:32 +0000 2017
138904,It is with the delivery company at Preston but is not out for delivery,138906,When was the last update? ^PK,Fri Nov 24 11:30:11 +0000 2017
138907,Currently still in Preston ... have retweeted @147309 whose order it is,138908,We want to make sure your dad receives the item. Deliveries run until 21:00. Keep us posted and let us know if the item doesn't arrive by then. ^MJ,Fri Nov 24 11:58:31 +0000 2017
138910,"D'accord, merci !",138909,Je vous en prie :),Fri Nov 24 11:10:32 +0000 2017
138915,"Hi, I've ordered Style Boutique 3 on 3DS from you but it's not shipped yet, says arriving today. It's out of stock though.",138913,Hi Mitch! I can see why you are worried about getting this today! Just to confirm the tracking currently says not shipped and today is your estimated delivery date in you confirmation email? You can look here if: [URL] ^DJ,Fri Nov 24 11:09:26 +0000 2017
